step,loss,mean_absolute_error,acc,mean_q,reward,score
116,28.303322,0.7990517,0.59375,0.6264081,0,25
117,29.310692,0.88399243,0.21875,0.5599719,0,25
118,19.48983,0.6701108,0.34375,0.6257491,-1,25
119,28.52037,0.8144813,0.53125,0.526741,-1,25
120,19.276003,0.6364875,0.46875,0.5714549,-1,25
121,19.252846,0.67441773,0.34375,0.5442349,25,50
122,28.219519,0.81033283,0.53125,0.53142405,0,50
123,28.704485,0.8217481,0.46875,0.6193973,-1,50
124,38.113373,1.0083352,0.4375,0.6483588,-1,50
125,38.322735,1.0360391,0.4375,0.5569976,-1,50
126,38.754715,1.0232894,0.46875,0.5736557,-1,50
127,57.540756,1.4240055,0.5,0.6084223,-1,50
128,39.413265,1.0814667,0.40625,0.5776572,25,75
129,9.93019,0.47076854,0.5,0.5444846,-1,75
130,47.125347,1.1676352,0.625,0.66831845,-1,75
131,10.012097,0.5094263,0.46875,0.44123313,-1,75
132,28.83982,0.861737,0.5625,0.5687835,-1,75
133,47.34147,1.2047862,0.4375,0.54171157,25,100
134,38.648705,1.0482546,0.46875,0.525325,-1,100
135,18.8751,0.6817218,0.375,0.6212753,-1,100
136,58.410694,1.4120666,0.4375,0.64726067,-1,100
137,37.646313,1.0315737,0.46875,0.60439104,-1,100
138,28.182224,0.85808265,0.5,0.5795232,-1,100
139,9.550078,0.4898077,0.4375,0.58414495,-1,100
140,67.381645,1.599068,0.4375,0.609306,0,0
141,46.583447,1.1922188,0.59375,0.63703406,0,0
142,47.812866,1.2529454,0.4375,0.63236004,0,0
143,19.312908,0.66296136,0.46875,0.5523349,0,0
144,19.711704,0.6321836,0.59375,0.6080048,-1,0
145,39.174694,1.0630295,0.3125,0.60407263,-1,0
146,38.429916,1.0316973,0.46875,0.65837765,-1,0
147,47.063152,1.1941859,0.375,0.6256385,-1,0
148,9.718685,0.45823368,0.46875,0.5681499,-1,0
149,28.058413,0.8332944,0.5,0.55490965,0,0
150,19.019747,0.6820069,0.53125,0.5519842,-1,0
151,28.03576,0.8385389,0.40625,0.5973293,-1,0
