step,loss,mean_absolute_error,acc,mean_q,reward,score
115,18.764797,0.7143586,0.34375,0.6114292,0,0
116,28.859642,0.9036049,0.375,0.6061176,0,0
117,9.442757,0.49544203,0.46875,0.60971856,-1,0
118,18.882307,0.70587295,0.34375,0.56047404,-1,0
119,18.687248,0.7099128,0.28125,0.68784744,-1,0
120,28.545654,0.86925894,0.375,0.64227617,0,0
121,0.24725749,0.33882695,0.25,0.61939466,0,0
122,10.82125,0.5352726,0.28125,0.6128185,0,0
123,21.400118,0.75728756,0.25,0.6144489,-1,0
124,20.130045,0.7321226,0.3125,0.59871316,-1,0
125,29.138191,0.8998494,0.21875,0.69462824,-1,0
126,67.24185,1.2555225,0.40625,0.66925585,-1,0
127,18.951351,0.6968672,0.375,0.66254604,-1,0
128,47.687454,0.90908706,0.34375,0.5923469,-1,0
129,38.209732,1.0733234,0.375,0.67272544,-1,0
130,28.965532,0.90552163,0.3125,0.61852413,-1,0
131,19.528889,0.71768093,0.375,0.5743629,-1,0
132,10.832604,0.55248606,0.25,0.5768825,25,25
133,48.027218,0.8964118,0.34375,0.55970716,-1,25
134,19.118528,0.6935066,0.4375,0.6323012,-1,25
135,9.607597,0.5403223,0.3125,0.5805771,-1,25
136,57.269455,1.0689955,0.40625,0.6064403,-1,25
137,20.366829,0.72698367,0.40625,0.63786983,-1,25
138,28.174526,0.8829304,0.46875,0.5663313,-1,25
139,9.768882,0.5328982,0.40625,0.6548528,-1,25
140,77.009056,1.1209666,0.3125,0.677264,0,0
141,19.198349,0.68221587,0.34375,0.6703241,0,0
142,19.118134,0.72021616,0.25,0.66775084,0,0
143,28.840324,0.90155256,0.4375,0.66152567,-1,0
144,0.3072105,0.35098445,0.25,0.6231113,-1,0
145,48.569878,0.91266036,0.21875,0.68123686,-1,0
146,0.30946115,0.35752887,0.28125,0.5632723,-1,0
147,9.774357,0.5318469,0.34375,0.64389646,-1,0
148,9.890576,0.54709435,0.40625,0.64208627,-1,0
149,9.527468,0.5411076,0.375,0.6470741,-1,0
150,57.618874,1.0877984,0.34375,0.68595284,0,0
151,0.31491673,0.37744373,0.375,0.57178307,0,0
152,19.135828,0.6708237,0.34375,0.67010295,-1,0
153,0.30500376,0.3574351,0.3125,0.5661205,-1,0
154,57.76006,1.1021342,0.34375,0.6461383,-1,0
155,20.271093,0.7164449,0.3125,0.6679067,-1,0
156,48.788803,0.9385252,0.25,0.6128595,-1,0
157,18.790121,0.6862223,0.4375,0.64905864,-1,0
158,10.506843,0.5572649,0.375,0.6164726,-1,0
159,28.92336,0.89185506,0.25,0.5688205,-1,0
160,58.144653,1.072052,0.5625,0.65225637,25,25
161,19.494505,0.72684985,0.25,0.64214385,0,25
162,19.36657,0.69833004,0.25,0.6379461,0,25
163,57.942787,1.0540322,0.5,0.7465123,-1,25
164,0.33198935,0.3606885,0.28125,0.6173563,-1,25
165,9.612921,0.5198176,0.40625,0.600047,-1,25
166,0.25852358,0.36520845,0.34375,0.6238091,-1,25
167,9.517109,0.53351694,0.3125,0.60076106,-1,25
168,19.550447,0.7120526,0.40625,0.6020763,0,0
169,9.420245,0.54658735,0.3125,0.5988885,-1,0
170,20.230211,0.7072575,0.28125,0.65212107,-1,0
171,18.91313,0.73020536,0.1875,0.59613484,0,0
172,38.72893,0.6987714,0.34375,0.6897334,-1,0
173,48.666176,0.89962256,0.40625,0.6262634,-1,0
174,19.615704,0.69494545,0.40625,0.68061495,-1,0
175,28.714355,0.8890766,0.34375,0.6248141,-1,0
176,0.30164203,0.35726613,0.25,0.59241086,50,50
177,10.4961195,0.5242883,0.40625,0.653353,-1,50
178,9.586921,0.52617913,0.4375,0.6562277,-1,50
179,39.17764,0.7538239,0.1875,0.5829884,-1,50
180,0.3061616,0.3516618,0.46875,0.5925647,-1,50
181,18.829357,0.7165952,0.40625,0.6240385,-1,50
182,38.19374,0.7275369,0.21875,0.62734056,-1,50
183,9.833876,0.5248568,0.3125,0.6924026,-1,50
184,38.647724,0.67979395,0.34375,0.6659349,0,50
185,9.8818245,0.5053141,0.34375,0.6576625,-1,50
186,29.067478,0.9009179,0.46875,0.64434284,-1,50
187,18.890789,0.68464684,0.40625,0.6533171,-1,50
188,29.637249,0.9310322,0.46875,0.6128795,-1,50
189,10.627248,0.5227793,0.40625,0.5899049,25,75
190,10.594979,0.5455473,0.15625,0.5830709,0,75
191,38.0141,1.0530517,0.53125,0.6482171,-1,75
192,28.686634,0.8717462,0.28125,0.6465574,-1,75
193,29.021124,0.87872064,0.4375,0.57818127,-1,75
194,20.200325,0.7584265,0.3125,0.5865475,-1,75
195,0.19310957,0.30708295,0.375,0.6754796,-1,75
