step,loss,mean_absolute_error,acc,mean_q,reward,score
112,0.2577787,0.32412362,0.34375,0.70443594,0,0
113,0.22640137,0.33533335,0.34375,0.7290266,-1,0
114,0.19386742,0.3536367,0.375,0.73902667,-1,0
115,9.542677,0.52759576,0.34375,0.79197335,-1,0
116,9.521041,0.53357244,0.28125,0.7766352,-1,0
117,9.509702,0.53205013,0.40625,0.7443782,-1,0
118,9.5839615,0.52548814,0.25,0.77599144,-1,0
119,0.2628994,0.3305452,0.3125,0.69810605,-1,0
120,0.25916982,0.33904845,0.4375,0.7386424,0,0
121,0.2934388,0.35018706,0.4375,0.7829367,-1,0
122,9.678039,0.54261124,0.25,0.79480803,-1,0
123,0.246803,0.3455246,0.25,0.7241198,-1,0
124,0.3213109,0.33563662,0.34375,0.7493954,-1,0
125,0.36329556,0.35263908,0.15625,0.7661122,-1,0
126,9.627647,0.52611,0.1875,0.7069819,-1,0
127,0.30917948,0.33091336,0.28125,0.76523864,-1,0
128,0.27860087,0.36493862,0.3125,0.7990842,25,25
129,19.034294,0.7207352,0.3125,0.77872646,-1,25
130,9.650377,0.5280688,0.21875,0.76152384,0,25
131,0.18558279,0.32440215,0.4375,0.80321366,-1,25
132,9.652757,0.521508,0.3125,0.81804675,-1,25
133,0.22695154,0.3552331,0.3125,0.82695323,-1,25
134,0.1382435,0.3306691,0.3125,0.8120487,-1,25
135,0.23936549,0.3166141,0.34375,0.8085035,-1,25
136,9.57651,0.53009963,0.34375,0.818404,-1,25
137,0.36785027,0.35789302,0.28125,0.83418,-1,25
138,0.20474905,0.33793825,0.28125,0.7971442,-1,25
139,0.2630983,0.33872122,0.3125,0.79770285,-1,25
140,9.506004,0.50012416,0.34375,0.7692693,0,0
141,0.2595784,0.32620203,0.25,0.73532665,-1,0
142,9.460579,0.50987273,0.15625,0.7616088,0,0
143,9.522212,0.5052946,0.375,0.7540684,-1,0
144,0.18452264,0.31752187,0.34375,0.7565348,-1,0
145,0.18309909,0.32325727,0.25,0.7554951,-1,0
146,9.568139,0.52236164,0.28125,0.74634755,-1,0
147,0.1663805,0.30037922,0.28125,0.7641328,-1,0
148,0.2784374,0.35208103,0.15625,0.7305688,0,0
149,0.39440623,0.37026104,0.1875,0.71681076,0,0
150,0.17146751,0.31081825,0.28125,0.8032646,0,0
151,9.538086,0.5181795,0.21875,0.7940356,0,0
152,0.32362098,0.37054992,0.09375,0.8127867,-1,0
153,0.18237297,0.32533836,0.25,0.79175013,-1,0
154,10.018697,0.4898129,0.375,0.8001786,-1,0
155,0.22580229,0.31853974,0.25,0.7768884,-1,0
156,10.061209,0.5234733,0.1875,0.83047074,50,50
157,39.213715,0.7219641,0.25,0.79628253,0,50
158,48.2192,0.9279361,0.125,0.7934488,-1,50
159,0.26458675,0.32024926,0.28125,0.7438016,-1,50
160,0.1928656,0.305703,0.21875,0.7687615,-1,50
161,0.19067127,0.3072255,0.21875,0.71082485,-1,50
162,0.20472375,0.32139477,0.15625,0.7633352,-1,50
163,0.26122516,0.35600358,0.09375,0.79876685,-1,50
164,9.490263,0.52247006,0.1875,0.8000568,-1,50
165,0.31468457,0.320534,0.125,0.75776577,-1,50
166,0.21326767,0.3301532,0.21875,0.8066794,-1,50
167,47.868786,0.8919078,0.25,0.8152624,-1,50
168,0.40257603,0.3523839,0.15625,0.79836947,0,0
169,0.21909077,0.33718288,0.25,0.8098005,-1,0
170,0.20755981,0.32923663,0.25,0.8331899,0,0
171,38.27041,0.7225615,0.125,0.77961063,0,0
172,0.32354406,0.3280321,0.25,0.8048018,0,0
173,9.695521,0.5394157,0.15625,0.8060712,-1,0
174,0.18593049,0.30704004,0.125,0.78254724,-1,0
175,10.227395,0.53655463,0.15625,0.81571466,-1,0
176,0.27061313,0.33036664,0.28125,0.7929768,-1,0
177,0.200212,0.3171863,0.15625,0.77498496,-1,0
178,0.35212576,0.3356077,0.15625,0.8015649,-1,0
179,19.4121,0.71209574,0.21875,0.80984914,-1,0
180,38.251427,0.6938189,0.15625,0.80750525,-1,0
181,0.32253495,0.30893737,0.21875,0.77823365,-1,0
182,0.24802682,0.31580877,0.21875,0.7821777,-1,0
183,0.16445532,0.30147794,0.25,0.7966621,-1,0
184,0.42670512,0.35363442,0.15625,0.78619623,-1,0
185,0.40223658,0.29610175,0.25,0.802282,-1,0
186,0.41237864,0.35102403,0.15625,0.8381643,-1,0
