step,loss,mean_absolute_error,acc,mean_q,reward,score
0,nan,nan,nan,nan,0,0
1,nan,nan,nan,nan,25,25
2,nan,nan,nan,nan,-1,25
3,nan,nan,nan,nan,-1,25
4,nan,nan,nan,nan,-1,25
5,nan,nan,nan,nan,-1,25
6,nan,nan,nan,nan,-1,25
7,nan,nan,nan,nan,-1,25
8,nan,nan,nan,nan,-1,25
9,nan,nan,nan,nan,25,50
10,nan,nan,nan,nan,-1,50
11,46.78162,1.2173173,0.34375,0.6245494,-1,50
12,28.380516,0.8560109,0.21875,0.58635604,-1,50
13,9.754585,0.48484045,0.28125,0.5422268,-1,50
14,9.416819,0.43529722,0.3125,0.5733069,-1,50
15,18.91876,0.62706053,0.46875,0.6095159,-1,50
16,18.834892,0.6391051,0.3125,0.6044172,50,100
17,38.34073,1.026988,0.28125,0.61316746,-1,100
18,9.477927,0.48583305,0.1875,0.54779446,-1,100
19,28.385376,0.82867277,0.4375,0.6198057,-1,100
20,28.251268,0.8384342,0.3125,0.6225296,-1,100
21,46.65945,1.1930879,0.40625,0.6188494,-1,100
22,58.055046,1.4052181,0.3125,0.67872727,-1,100
23,37.602844,0.99737364,0.46875,0.5628047,-1,100
24,76.942505,1.4128723,0.375,0.6243159,-1,100
25,9.438923,0.44822937,0.34375,0.5613607,-1,100
26,28.366726,0.8310169,0.3125,0.59216714,-1,100
27,28.436363,0.83574104,0.4375,0.59882784,-1,100
28,37.765022,0.99601406,0.40625,0.60494494,0,0
29,9.642506,0.49969804,0.21875,0.6120508,25,25
30,28.269794,0.8121307,0.375,0.61443585,-1,25
31,38.284233,1.0355604,0.28125,0.6306088,-1,25
32,37.839577,1.0279043,0.3125,0.59959316,-1,25
33,9.489128,0.48348755,0.28125,0.58178234,-1,25
34,37.524387,1.0330145,0.3125,0.5928379,-1,25
35,19.004581,0.65919054,0.28125,0.57107174,-1,25
36,19.111828,0.69415987,0.09375,0.60240173,-1,25
37,28.095833,0.83933973,0.375,0.61145204,25,50
38,37.523983,1.0136658,0.34375,0.6135091,0,50
39,47.733402,0.8325933,0.4375,0.58643943,-1,50
40,18.825323,0.6154989,0.4375,0.6147251,-1,50
41,19.351639,0.6608625,0.21875,0.59371144,-1,50
42,18.86943,0.6644167,0.21875,0.62392145,-1,50
43,9.518312,0.4326482,0.375,0.5715936,-1,50
44,37.87972,1.0117414,0.40625,0.56700194,25,75
45,28.424248,0.82410705,0.28125,0.60680044,0,75
46,56.345932,1.3823968,0.375,0.6650696,0,75
47,9.91346,0.4546004,0.28125,0.6041361,0,75
48,18.930046,0.64890003,0.28125,0.570235,0,75
49,28.342457,0.8464676,0.28125,0.57306206,0,75
50,9.448011,0.4530142,0.375,0.5453603,0,75
51,28.745014,0.8404352,0.34375,0.6116094,0,75
52,46.954567,1.1883429,0.375,0.6649885,0,75
53,18.99215,0.6488426,0.3125,0.6377371,0,75
