step,loss,mean_absolute_error,acc,mean_q,reward,score
68,19.530373,0.6962936,0.375,0.7067205,-1,50
69,9.848121,0.54980415,0.1875,0.7053484,-1,50
70,41.48529,1.1086924,0.21875,0.7322936,-1,50
71,10.04566,0.5143987,0.21875,0.6871019,-1,50
72,10.736129,0.54348165,0.09375,0.68215275,25,75
73,56.823338,1.0809634,0.25,0.6872855,-1,75
74,0.20349741,0.3517812,0.1875,0.67823833,-1,75
75,19.3681,0.696619,0.21875,0.74561775,-1,75
76,0.27358595,0.36837626,0.09375,0.66585684,-1,75
77,19.93856,0.7070146,0.15625,0.6718156,-1,75
78,9.751134,0.487778,0.25,0.6746665,-1,75
79,19.63255,0.691301,0.1875,0.7242665,-1,75
80,19.389368,0.7059281,0.21875,0.6702553,-1,75
81,19.636742,0.72179294,0.3125,0.73561954,-1,75
82,10.115394,0.5403079,0.15625,0.71530896,-1,75
83,10.049053,0.5337403,0.1875,0.6437668,-1,75
84,0.21278232,0.33154315,0.125,0.6797772,0,75
85,0.24604487,0.35366434,0.09375,0.6653841,0,75
86,28.65005,0.862816,0.3125,0.7646496,-1,75
87,10.791682,0.56279016,0.125,0.6250192,0,0
88,29.34513,0.8995949,0.15625,0.7107202,25,25
89,77.12963,1.4837006,0.25,0.72119105,0,25
90,19.25763,0.6925315,0.34375,0.7682661,-1,25
91,9.77607,0.49580392,0.3125,0.703817,-1,25
92,0.22476155,0.31902307,0.28125,0.6936304,-1,25
93,125.80299,1.6548228,0.1875,0.7077188,-1,25
94,10.85263,0.52641344,0.15625,0.7889087,-1,25
95,38.92014,0.7238543,0.1875,0.7757122,-1,25
96,28.86074,0.8806209,0.28125,0.7044217,-1,25
97,67.89807,1.2742432,0.40625,0.7085984,-1,25
98,48.4481,0.8971432,0.28125,0.73145837,-1,25
99,0.31327784,0.35512763,0.125,0.6685125,-1,25
100,10.037843,0.51652867,0.21875,0.67716384,-1,25
101,19.69003,0.68545693,0.28125,0.7217716,25,50
102,9.985784,0.48400962,0.3125,0.7464718,-1,50
103,20.27794,0.700117,0.34375,0.76149845,-1,50
104,0.21423943,0.3110767,0.34375,0.6985913,-1,50
105,9.804113,0.49101937,0.40625,0.6837315,-1,50
106,9.831704,0.53823906,0.21875,0.69410896,-1,50
107,9.970938,0.522362,0.21875,0.6829352,-1,50
108,86.84668,1.2698593,0.28125,0.7005198,-1,50
109,0.3301085,0.3451169,0.25,0.7210525,-1,50
110,19.085087,0.66581285,0.3125,0.7586042,-1,50
111,9.939158,0.4966821,0.28125,0.64934015,-1,50
112,29.16016,0.86194,0.53125,0.7284323,0,0
113,19.497105,0.68763804,0.25,0.7016705,-1,0
114,20.29908,0.7129449,0.3125,0.64332896,-1,0
115,0.27714068,0.34790257,0.15625,0.71331465,25,25
116,19.337526,0.6914987,0.375,0.71985847,-1,25
117,20.306332,0.7216402,0.3125,0.74001706,-1,25
118,48.554504,0.9090399,0.28125,0.71923935,-1,25
119,29.021255,0.9065087,0.25,0.6868742,-1,25
120,48.20435,0.89354765,0.25,0.7548547,25,50
121,9.929216,0.49577683,0.375,0.678378,-1,50
122,10.775571,0.53298175,0.21875,0.6734222,-1,50
123,0.27683437,0.30948788,0.21875,0.68999505,-1,50
124,29.45972,0.8639945,0.40625,0.7670266,-1,50
125,9.704254,0.5181662,0.21875,0.69492745,-1,50
126,19.12229,0.6717375,0.4375,0.71784633,-1,50
127,0.32365495,0.33788803,0.28125,0.687014,-1,50
128,19.31303,0.70247924,0.3125,0.65868264,25,75
129,9.881451,0.4872176,0.1875,0.69065183,-1,75
130,9.656743,0.5092639,0.34375,0.64032394,0,75
131,9.89427,0.49190593,0.21875,0.7213768,0,75
132,0.2682768,0.3098884,0.3125,0.74962527,-1,75
133,47.2785,0.8636194,0.28125,0.7439602,-1,75
134,19.312164,0.7031076,0.28125,0.7610477,-1,75
135,0.2894857,0.34871772,0.1875,0.6953871,-1,75
136,39.26374,1.080667,0.3125,0.72589403,-1,75
137,38.294556,1.0679597,0.40625,0.7470303,-1,75
138,9.942815,0.487249,0.34375,0.69251645,-1,75
139,20.199392,0.7138057,0.3125,0.76708543,-1,75
140,0.22396728,0.30076638,0.21875,0.68497807,0,75
141,0.22672226,0.3490878,0.34375,0.689109,0,0
142,9.977973,0.524448,0.34375,0.6592405,0,0
143,19.527393,0.72925043,0.1875,0.7009008,-1,0
144,18.949945,0.68961346,0.21875,0.6338991,25,25
145,9.690205,0.48865062,0.3125,0.7003195,-1,25
146,48.691284,0.8666567,0.40625,0.7485125,-1,25
147,10.454741,0.5486235,0.1875,0.62938666,-1,25
148,9.984612,0.49038827,0.375,0.70994496,-1,25
149,0.2813035,0.32882378,0.21875,0.66753817,-1,25
150,29.138992,0.8758467,0.375,0.6902773,-1,25
151,9.7654915,0.50005573,0.40625,0.7171718,-1,25
152,19.130913,0.68156224,0.25,0.7212039,-1,25
153,0.33407277,0.33798784,0.28125,0.6005574,25,50
154,20.410305,0.72571206,0.1875,0.6430342,0,50
155,87.18539,1.2798994,0.40625,0.72801304,0,50
156,20.085457,0.7126572,0.21875,0.6995114,0,50
157,9.633695,0.4820493,0.40625,0.7464461,-1,50
158,106.16794,1.6069001,0.375,0.7276998,-1,50
159,0.26106554,0.34017137,0.375,0.72464526,-1,50
160,9.747104,0.5164261,0.25,0.74341524,0,50
161,87.206436,1.2610989,0.3125,0.6993638,-1,50
162,0.19296442,0.30636314,0.28125,0.7159095,-1,50
163,19.16163,0.6877558,0.34375,0.58777195,-1,50
164,57.32412,1.0661829,0.34375,0.70646715,-1,50
165,9.710445,0.51350796,0.4375,0.7365012,-1,50
166,28.997204,0.86905783,0.3125,0.7662593,-1,50
167,28.426117,0.84110427,0.5625,0.71876895,-1,50
168,0.29722667,0.30787584,0.21875,0.73469347,0,0
169,68.38132,1.2619107,0.3125,0.65800834,0,0
170,57.221188,1.0773321,0.40625,0.7248638,0,0
171,19.218063,0.70720106,0.15625,0.64499265,-1,0
172,39.24553,1.0881221,0.3125,0.74773204,-1,0
173,9.824841,0.5176353,0.25,0.67924285,-1,0
174,19.133062,0.7019917,0.1875,0.70124185,-1,0
175,40.079384,1.0972141,0.25,0.7110107,0,0
176,19.148579,0.71617264,0.46875,0.7373518,0,0
177,9.98745,0.4889101,0.3125,0.678398,0,0
178,48.54943,0.8692565,0.40625,0.7623652,-1,0
179,20.164091,0.70447755,0.40625,0.6815203,-1,0
180,29.963264,0.90434176,0.28125,0.66628265,-1,0
181,10.165464,0.53137136,0.28125,0.67033935,-1,0
182,48.75527,0.8991992,0.40625,0.6629905,-1,0
183,48.5201,1.2646662,0.40625,0.7194171,-1,0
184,48.19707,0.8772079,0.34375,0.7754853,-1,0
185,9.809348,0.5157884,0.46875,0.8061193,-1,0
186,28.900131,0.8643067,0.375,0.763131,-1,0
187,19.334505,0.69949704,0.21875,0.67516065,-1,0
188,0.27544397,0.34983048,0.3125,0.66877806,-1,0
189,29.366486,0.89820474,0.375,0.6868291,25,25
190,0.28674334,0.348607,0.25,0.6934682,0,25
191,48.40558,0.8804616,0.34375,0.8268023,0,25
192,28.746235,0.87165606,0.3125,0.7590642,-1,25
193,9.534194,0.5210017,0.375,0.7423897,-1,25
194,9.683344,0.50371003,0.4375,0.70797694,-1,25
195,9.779988,0.5222163,0.25,0.7339561,-1,25
196,0.18998347,0.3122432,0.34375,0.69031537,0,0
197,29.559141,0.92181826,0.1875,0.670403,0,0
198,48.216934,0.8915784,0.28125,0.68863785,-1,0
199,67.22841,1.270282,0.34375,0.7512804,-1,0
200,19.404926,0.7111576,0.28125,0.7597455,-1,0
201,19.621204,0.70317423,0.25,0.69797134,-1,0
202,29.466293,0.88891935,0.5,0.7970164,-1,0
203,19.445742,0.7201264,0.3125,0.7052671,-1,0
204,30.188951,0.8894026,0.3125,0.7472334,-1,0
205,9.650089,0.53508943,0.3125,0.634984,50,50
206,29.415571,0.896168,0.375,0.6801969,-1,50
207,0.25525033,0.34434724,0.125,0.6144066,-1,50
208,9.740669,0.5114816,0.15625,0.7159424,-1,50
209,19.357555,0.6946755,0.375,0.7594923,-1,50
210,58.4286,1.0713551,0.3125,0.7545409,-1,50
211,28.924242,0.86584073,0.5,0.75578386,-1,50
212,96.58757,1.4531274,0.40625,0.71537983,25,75
213,0.2800089,0.3381826,0.3125,0.7383985,-1,75
214,86.89038,1.2698009,0.375,0.7621845,-1,75
215,57.889282,1.1003863,0.3125,0.6845502,-1,75
216,69.021645,1.2834665,0.28125,0.73007876,-1,75
217,48.129837,0.8643209,0.40625,0.7213347,-1,75
218,0.22929825,0.35138768,0.1875,0.7231499,-1,75
219,0.24255314,0.31378824,0.375,0.6959148,-1,75
220,0.26658356,0.33174562,0.1875,0.7231051,-1,75
221,29.304781,0.9067802,0.15625,0.6696502,-1,75
222,9.991196,0.49808592,0.25,0.72803086,-1,75
223,48.006725,1.2284836,0.53125,0.7385815,-1,75
224,38.021893,0.69044346,0.25,0.6038716,0,0
225,48.35953,0.90440845,0.21875,0.63546145,0,0
226,9.715247,0.5145533,0.15625,0.7322116,0,0
227,29.723747,0.90013164,0.1875,0.72645646,0,0
228,19.217491,0.67418885,0.3125,0.7217002,0,0
229,39.517452,1.0871671,0.25,0.6589898,0,0
230,48.239834,0.8928036,0.34375,0.6612935,0,0
231,19.131718,0.7166907,0.3125,0.69584095,-1,0
232,9.917294,0.4665555,0.5,0.7214147,-1,0
233,9.711352,0.51259494,0.28125,0.63318694,-1,0
234,19.184187,0.68088603,0.3125,0.73006153,-1,0
235,10.07058,0.525152,0.1875,0.6061432,-1,0
236,28.692295,0.86043197,0.40625,0.716568,0,0
237,29.193665,0.8912206,0.25,0.751333,-1,0
238,58.08404,1.0656252,0.25,0.71631616,-1,0
239,9.797468,0.54260635,0.3125,0.69436884,-1,0
240,0.25273016,0.33051267,0.3125,0.6865573,-1,0
241,77.05795,1.0848155,0.3125,0.73180664,-1,0
242,48.182796,0.8795929,0.21875,0.730502,0,0
243,38.606564,1.0570676,0.28125,0.66643393,-1,0
244,19.283876,0.67761946,0.28125,0.7483872,25,25
245,48.19454,0.90014553,0.1875,0.6223575,-1,25
246,19.249842,0.6759094,0.28125,0.70460445,-1,25
247,10.736829,0.5336062,0.1875,0.7133461,-1,25
248,39.43091,1.0710173,0.375,0.63514316,-1,25
249,76.7735,1.4282722,0.375,0.706123,-1,25
250,19.312672,0.7187484,0.375,0.705989,-1,25
251,67.118706,1.264837,0.375,0.7099734,-1,25
252,58.129288,1.0654656,0.28125,0.7115933,0,25
253,19.23024,0.6869965,0.1875,0.69821644,0,0
254,29.406757,0.91175294,0.25,0.7517102,-1,0
255,29.44189,0.8723556,0.40625,0.71571434,-1,0
256,39.75029,1.0595102,0.4375,0.7183492,-1,0
257,29.312593,0.8923559,0.21875,0.7082848,-1,0
258,0.25959742,0.32007596,0.25,0.6777563,-1,0
259,0.3137176,0.3303414,0.28125,0.72094244,-1,0
260,19.23658,0.71089417,0.25,0.69338655,25,25
261,29.47396,0.88411874,0.40625,0.78499436,-1,25
262,38.057396,1.0169828,0.5,0.7669603,-1,25
263,37.986305,0.69388616,0.34375,0.73749745,25,50
264,0.21970801,0.30804285,0.3125,0.7220637,-1,50
265,0.26110023,0.3516952,0.21875,0.7168129,-1,50
266,19.780876,0.72247976,0.25,0.6695547,-1,50
267,135.9734,1.8240272,0.5,0.78980184,-1,50
268,28.829697,0.89553064,0.25,0.67834884,25,75
269,20.205956,0.71882546,0.28125,0.72507775,-1,75
270,9.939648,0.5133844,0.15625,0.7726015,-1,75
271,57.073227,1.0708697,0.28125,0.7576748,-1,75
272,19.653358,0.68775535,0.3125,0.76009727,-1,75
273,19.542269,0.71944344,0.28125,0.7106909,-1,75
274,9.541703,0.501154,0.28125,0.7432834,-1,75
275,10.800726,0.5264442,0.28125,0.73256564,-1,75
276,19.470573,0.70587987,0.375,0.76138645,-1,75
277,0.23547013,0.30074123,0.21875,0.6683583,-1,75
278,19.15799,0.6888966,0.375,0.77172023,-1,75
279,19.160866,0.71925056,0.28125,0.7289996,-1,75
280,9.805736,0.5125391,0.1875,0.78165805,0,0
281,19.468811,0.71859145,0.34375,0.7207211,0,0
282,28.31551,0.88129175,0.4375,0.8372179,0,0
283,86.944336,1.2906646,0.46875,0.7742001,0,0
284,49.00978,0.9199184,0.21875,0.73005676,-1,0
285,0.2884359,0.31944865,0.3125,0.6404861,0,0
286,29.12825,0.86413276,0.375,0.7703111,-1,0
287,67.58865,1.2727818,0.5,0.7815883,-1,0
288,57.86305,1.0901017,0.34375,0.73634005,-1,0
289,19.85844,0.71400535,0.375,0.6795193,-1,0
290,9.552881,0.49769127,0.40625,0.71199244,-1,0
291,19.165863,0.6997255,0.40625,0.69658244,-1,0
292,29.553324,0.89896417,0.40625,0.709629,50,50
293,9.963754,0.5087353,0.375,0.6933868,-1,50
294,9.919501,0.47607753,0.375,0.7571795,-1,50
295,0.27114582,0.33936757,0.3125,0.7028334,-1,50
296,29.72355,0.8734661,0.25,0.75561535,-1,50
297,48.47236,0.8521448,0.375,0.72021157,-1,50
298,28.600445,0.8801348,0.3125,0.73452926,-1,50
299,10.447154,0.54338515,0.1875,0.72080827,-1,50
300,19.345179,0.71760845,0.375,0.673811,-1,50
301,39.18493,0.7057978,0.25,0.7661607,-1,50
302,10.0723505,0.55703497,0.3125,0.7144553,0,50
303,48.30879,0.8925309,0.34375,0.735055,0,50
304,0.23420541,0.34550387,0.25,0.66565704,-1,50
305,0.16069184,0.32724425,0.28125,0.7125484,-1,50
306,39.254333,0.70298654,0.34375,0.71419275,-1,50
307,0.25128034,0.3369679,0.3125,0.7068571,-1,50
308,20.310425,0.7329886,0.21875,0.7513888,0,0
309,28.823631,0.8711667,0.34375,0.7074075,0,0
310,19.01484,0.68466425,0.34375,0.722792,0,0
311,19.7393,0.73147595,0.1875,0.7536557,0,0
312,86.70123,1.2765477,0.40625,0.68557334,-1,0
313,28.97752,0.8492837,0.40625,0.7552042,0,0
314,77.71351,1.4282904,0.5625,0.7328567,0,0
315,20.350248,0.71831745,0.25,0.7446915,-1,0
316,0.30539227,0.35059196,0.125,0.61928594,-1,0
317,58.109856,1.0637361,0.28125,0.70429873,-1,0
318,0.3470478,0.3694986,0.1875,0.6706464,-1,0
319,9.53312,0.5163985,0.25,0.7084573,-1,0
320,87.79944,1.2716238,0.25,0.7580924,50,50
321,0.25159788,0.3309349,0.25,0.68564856,-1,50
322,28.987436,0.88394564,0.40625,0.74800277,-1,50
323,38.55111,1.0803285,0.375,0.789199,-1,50
324,48.563717,0.8759127,0.40625,0.7415639,-1,50
325,10.102078,0.54648435,0.25,0.6874614,-1,50
326,9.965771,0.5141212,0.1875,0.6455888,-1,50
327,19.85707,0.73471224,0.28125,0.7465646,-1,50
328,9.607979,0.49188936,0.1875,0.71057165,0,50
329,9.785592,0.5231378,0.1875,0.70032585,0,50
330,48.504795,0.90597343,0.3125,0.7015557,0,50
331,29.01666,0.8944659,0.28125,0.71251345,0,50
332,0.25867352,0.32532793,0.28125,0.635196,-1,50
333,58.201492,1.0968392,0.15625,0.6719474,-1,50
334,0.25183004,0.30936843,0.3125,0.66528237,-1,50
335,9.547538,0.5015712,0.25,0.6844483,-1,50
336,48.510647,0.8963891,0.40625,0.69253194,0,0
337,48.23428,0.87783563,0.3125,0.8129631,25,25
338,18.833624,0.6698548,0.375,0.6644303,0,25
339,19.232897,0.67703533,0.28125,0.69357914,-1,25
340,57.48912,1.0587289,0.34375,0.6743031,-1,25
341,49.54282,0.88347644,0.375,0.66535044,-1,25
342,28.944366,0.8729142,0.21875,0.68106663,-1,25
343,0.2180061,0.31109986,0.25,0.6368512,-1,25
344,0.22623785,0.33816117,0.25,0.6439942,-1,25
345,9.591331,0.51583886,0.28125,0.66179454,25,50
346,9.694937,0.5279214,0.25,0.63364714,0,50
347,9.778281,0.5184331,0.125,0.6785192,-1,50
348,19.05526,0.7018889,0.1875,0.6402112,-1,50
349,19.142569,0.70217675,0.25,0.6841662,-1,50
350,58.007244,1.0904067,0.21875,0.68099797,-1,50
351,48.465218,0.88325727,0.1875,0.7249545,-1,50
352,10.775667,0.5000472,0.28125,0.71778,25,75
353,19.13819,0.717214,0.15625,0.65258586,-1,75
354,9.958098,0.51862013,0.28125,0.6935606,-1,75
355,9.720913,0.5189028,0.34375,0.7524234,-1,75
356,19.29816,0.6601182,0.34375,0.73239017,-1,75
357,20.417124,0.74201035,0.21875,0.71256983,-1,75
358,9.879929,0.52116317,0.375,0.717052,-1,75
359,49.832764,0.9264184,0.1875,0.72580504,-1,75
360,77.7101,1.0737741,0.375,0.74393106,-1,75
361,19.903358,0.71948296,0.125,0.66684,-1,75
362,19.340055,0.68279946,0.375,0.7512704,-1,75
363,9.808149,0.48926893,0.3125,0.73029566,-1,75
364,19.367298,0.69211364,0.28125,0.71458733,0,75
365,10.372948,0.5164988,0.21875,0.693913,0,75
366,47.964203,0.9085102,0.1875,0.6561168,0,0
367,19.066002,0.6636073,0.3125,0.7343875,-1,0
368,38.806717,0.715325,0.1875,0.68136144,25,25
369,28.962969,0.86565197,0.34375,0.7243969,-1,25
370,19.509697,0.69550705,0.34375,0.71146303,-1,25
371,0.15300451,0.31686872,0.34375,0.7065797,-1,25
372,10.530002,0.54446656,0.125,0.7076087,-1,25
373,10.039968,0.5343347,0.1875,0.65161693,-1,25
374,87.13486,1.2542112,0.28125,0.7408255,-1,25
375,10.454642,0.5527742,0.25,0.670524,25,50
376,28.394047,0.8955622,0.28125,0.73859227,0,50
377,18.96023,0.69245225,0.375,0.7301011,-1,50
378,58.10005,1.0734109,0.375,0.73781013,-1,50
379,28.778076,0.89184237,0.28125,0.746499,-1,50
380,9.6621895,0.47006345,0.3125,0.704798,-1,50
381,20.164192,0.6907394,0.28125,0.7026106,-1,50
382,20.107512,0.7038957,0.25,0.7281182,-1,50
383,19.44632,0.6754054,0.40625,0.7195039,-1,50
384,47.66687,0.865892,0.3125,0.75026435,-1,50
385,0.20844966,0.307266,0.3125,0.7422844,0,50
386,38.400703,0.70125425,0.34375,0.66578954,0,50
387,30.105083,0.9161038,0.28125,0.6790323,-1,50
388,28.666231,0.8853897,0.1875,0.7322856,-1,50
389,0.2807375,0.2978524,0.28125,0.7394314,-1,50
390,9.594391,0.517496,0.15625,0.66928244,-1,50
391,9.561562,0.49145585,0.34375,0.69479537,-1,50
392,47.745117,1.2065928,0.53125,0.7546999,0,0
393,0.22911397,0.33779287,0.25,0.7430754,0,0
394,19.182932,0.6946558,0.21875,0.67955416,0,0
395,9.665966,0.52372766,0.21875,0.72550523,0,0
396,28.582857,0.88539684,0.34375,0.7145531,-1,0
397,0.2565992,0.33624792,0.28125,0.66341054,-1,0
398,19.383251,0.6894748,0.28125,0.73213744,-1,0
399,95.70436,1.4782257,0.34375,0.6961279,0,0
400,57.344738,1.0824478,0.3125,0.7508233,0,0
401,19.528631,0.68506706,0.28125,0.7250838,-1,0
402,9.692545,0.52409256,0.28125,0.67217916,-1,0
403,9.765548,0.50971586,0.25,0.6796986,-1,0
404,10.777272,0.5353175,0.28125,0.6829659,-1,0
405,66.98494,1.2434878,0.4375,0.7183882,-1,0
406,47.86683,0.90708655,0.1875,0.71846354,-1,0
407,29.1666,0.864295,0.34375,0.73233,-1,0
408,38.611042,0.7389463,0.1875,0.68876666,-1,0
409,19.231413,0.68785036,0.375,0.7293855,0,0
410,9.659771,0.5215486,0.25,0.6761298,-1,0
411,57.85228,1.4495554,0.34375,0.7522131,-1,0
412,48.62371,0.89535636,0.21875,0.717806,-1,0
413,19.416698,0.65398794,0.4375,0.7883497,-1,0
414,9.676694,0.5377523,0.1875,0.71018803,-1,0
415,9.804145,0.5095707,0.25,0.6810276,-1,0
416,57.457985,1.0673867,0.25,0.7159215,-1,0
417,9.913269,0.51336324,0.34375,0.6563692,-1,0
418,9.657177,0.52295613,0.34375,0.74347603,-1,0
419,49.00367,0.89516234,0.25,0.709395,-1,0
420,18.982063,0.6498848,0.53125,0.75575477,0,0
421,19.293907,0.68953514,0.34375,0.7317411,25,25
422,19.171684,0.6876596,0.28125,0.76136255,-1,25
423,19.443806,0.7071975,0.34375,0.69402003,-1,25
424,9.641572,0.52192557,0.1875,0.72670364,-1,25
425,96.12579,1.7947794,0.46875,0.77500427,-1,25
426,19.390076,0.6814475,0.25,0.6855756,-1,25
427,19.028135,0.6940718,0.25,0.7006668,-1,25
428,0.25579548,0.3098317,0.3125,0.7048909,-1,25
429,9.723668,0.5173291,0.15625,0.7312336,25,50
430,19.4682,0.68859303,0.28125,0.71925634,0,50
431,19.230457,0.7107807,0.21875,0.6996314,-1,50
432,57.285473,1.067632,0.25,0.712225,-1,50
433,9.941893,0.5065757,0.25,0.7038084,-1,50
434,19.46555,0.6895979,0.3125,0.71739036,-1,50
435,29.791256,0.8789073,0.375,0.7159995,-1,50
436,57.270355,1.0569957,0.3125,0.7241224,25,75
437,38.388515,1.0308986,0.40625,0.7292012,-1,75
438,48.073067,0.8833734,0.25,0.6872193,-1,75
439,9.506577,0.5161314,0.25,0.6645454,-1,75
440,47.960007,0.8671354,0.34375,0.72111034,-1,75
441,19.147873,0.682675,0.25,0.73688054,-1,75
442,0.18082115,0.2893562,0.25,0.6842125,-1,75
443,9.833614,0.5424607,0.15625,0.65096265,-1,75
444,0.20189664,0.3320658,0.09375,0.668908,-1,75
445,28.487309,0.8627317,0.375,0.706431,-1,75
446,9.772722,0.4711219,0.375,0.6832925,-1,75
447,9.760958,0.52769,0.3125,0.71362334,-1,75
448,67.64865,1.2811456,0.4375,0.68479943,0,0
449,9.80454,0.51175505,0.28125,0.7232672,25,25
450,29.185966,0.88544375,0.25,0.75433946,-1,25
451,38.37585,0.7044693,0.125,0.62733996,-1,25
452,9.794719,0.50327456,0.28125,0.6782681,-1,25
453,9.740006,0.52250123,0.15625,0.69102836,-1,25
454,68.1,1.2547736,0.40625,0.7248994,-1,25
455,0.2658499,0.35496676,0.375,0.6790017,-1,25
456,9.881793,0.47838765,0.28125,0.7220366,-1,25
457,19.357899,0.66856694,0.3125,0.7266783,0,25
458,9.742135,0.49094066,0.28125,0.7190668,-1,25
459,57.404057,1.0373228,0.4375,0.73777795,0,25
460,19.137749,0.6521546,0.34375,0.6999562,0,25
461,9.947742,0.51005256,0.25,0.75866485,0,25
462,19.262655,0.6994983,0.15625,0.7102813,-1,25
463,9.676335,0.49076492,0.09375,0.69633687,-1,25
464,9.572843,0.49216023,0.28125,0.70700777,-1,25
465,19.200397,0.66425294,0.28125,0.6779171,-1,25
466,9.503288,0.52200884,0.21875,0.71080065,-1,25
467,0.2949332,0.33650517,0.40625,0.5971439,-1,25
468,48.36142,0.8861948,0.28125,0.69088364,-1,25
469,9.959303,0.5001176,0.375,0.75170153,-1,25
470,0.1730026,0.3295641,0.46875,0.6973988,-1,25
471,0.26448292,0.3293608,0.1875,0.6380039,-1,25
472,20.556906,0.6999858,0.375,0.6923307,-1,25
473,19.938017,0.71303535,0.25,0.6743478,-1,25
474,29.883366,0.90997756,0.125,0.6369456,-1,25
475,57.08634,1.082559,0.28125,0.6930093,-1,25
476,9.788002,0.5264246,0.125,0.725578,0,0
477,19.431381,0.7172377,0.125,0.6910914,25,25
478,28.494696,0.8713363,0.40625,0.71262395,0,25
479,48.003696,0.90180016,0.1875,0.6491431,-1,25
480,38.3263,0.67331976,0.40625,0.7127066,-1,25
481,19.410948,0.6976848,0.3125,0.72738063,-1,25
482,57.991463,1.0524445,0.28125,0.71522087,-1,25
483,38.940346,1.0691816,0.375,0.7246287,-1,25
484,38.77002,0.6795389,0.25,0.6774175,-1,25
485,19.172499,0.6994786,0.1875,0.7060142,25,50
486,37.981693,0.7061192,0.25,0.6623655,-1,50
487,9.721999,0.52235305,0.25,0.6259795,-1,50
488,18.938269,0.6364548,0.4375,0.7508253,-1,50
489,37.647766,1.0430492,0.28125,0.73407364,-1,50
490,9.617143,0.51850104,0.21875,0.7255892,-1,50
491,0.21213278,0.3349616,0.1875,0.68564606,-1,50
492,28.894245,0.8928721,0.25,0.7184641,25,75
