step,loss,mean_absolute_error,acc,mean_q,reward,score
114,48.888206,1.2533123,0.40625,0.8479487,0,0
115,0.17127204,0.31318846,0.4375,0.8129983,0,0
116,0.2170661,0.30079433,0.40625,0.8021665,-1,0
117,10.523205,0.5063963,0.59375,0.8100282,-1,0
118,9.870003,0.47425538,0.5,0.82377213,-1,0
119,0.16128275,0.29027677,0.5625,0.79653955,-1,0
120,0.21101023,0.2950889,0.25,0.85148704,-1,0
121,19.062178,0.65320224,0.5,0.80892515,25,25
122,19.449987,0.6871308,0.4375,0.83263123,-1,25
123,0.14589903,0.30412215,0.3125,0.7986272,-1,25
124,0.1788272,0.3035392,0.5,0.8423186,-1,25
125,19.129263,0.668982,0.34375,0.84225607,-1,25
126,0.19979143,0.3116911,0.375,0.8071017,-1,25
127,0.19549057,0.28910697,0.40625,0.8681462,-1,25
128,0.20573343,0.3024882,0.28125,0.800664,-1,25
129,0.21409753,0.28424904,0.40625,0.8091891,0,25
130,58.650467,1.0543046,0.28125,0.8154716,-1,25
131,19.606358,0.6802933,0.4375,0.79513633,-1,25
132,0.18620436,0.28126937,0.28125,0.804955,-1,25
133,48.899563,0.8729394,0.34375,0.8225463,-1,25
134,9.863648,0.47221482,0.40625,0.79315615,-1,25
135,0.17830727,0.27624947,0.34375,0.8029539,-1,25
136,9.849418,0.47153553,0.5,0.852597,-1,25
137,38.608997,1.0386772,0.375,0.8441236,-1,25
138,0.12686653,0.2589175,0.375,0.7906776,-1,25
139,0.20407072,0.30945817,0.40625,0.79109204,-1,25
140,9.907784,0.5018085,0.3125,0.7956419,0,0
141,19.621435,0.6495684,0.40625,0.8299556,-1,0
142,0.16288598,0.28589624,0.4375,0.8265773,0,0
143,48.907143,0.8613118,0.375,0.85872793,-1,0
144,38.557945,0.68890125,0.375,0.7753848,-1,0
145,0.12057389,0.28625527,0.34375,0.77292407,-1,0
146,39.074013,0.6764257,0.40625,0.8022164,-1,0
147,38.950634,0.6544751,0.375,0.8399382,-1,0
148,10.650101,0.47132117,0.46875,0.8626915,-1,0
149,39.01275,0.6978812,0.375,0.8245621,-1,0
150,0.0968459,0.27364737,0.5,0.7944597,-1,0
151,9.776305,0.4947428,0.40625,0.78840727,-1,0
152,39.045578,0.688641,0.4375,0.7640531,50,50
153,0.21658057,0.2995004,0.375,0.855698,-1,50
154,50.001633,0.85033196,0.53125,0.8403666,-1,50
155,96.94973,1.4096931,0.5625,0.82963026,-1,50
156,9.830945,0.46556267,0.4375,0.82418054,-1,50
157,58.758247,1.0893114,0.375,0.8108806,-1,50
158,58.288185,1.036277,0.5625,0.82175076,-1,50
159,9.824091,0.5052961,0.21875,0.76697534,-1,50
160,0.09223916,0.26620704,0.5,0.78732693,-1,50
161,77.87771,1.0515854,0.21875,0.7812191,-1,50
162,20.394798,0.71542376,0.4375,0.8272582,0,50
163,19.154522,0.67934585,0.4375,0.8451525,-1,50
164,39.20468,0.65483576,0.4375,0.78531903,-1,50
165,0.1889864,0.3015296,0.375,0.8213547,-1,50
166,18.84681,0.6652034,0.53125,0.8401141,-1,50
167,0.16391513,0.31706375,0.375,0.80559886,-1,50
168,0.16196725,0.28943947,0.40625,0.75946313,0,0
169,97.27077,1.4399781,0.5625,0.82902646,-1,0
170,18.989586,0.64474547,0.46875,0.8091234,-1,0
171,19.321146,0.67435944,0.4375,0.73708093,-1,0
172,9.944231,0.49232072,0.53125,0.8282809,-1,0
173,0.18932411,0.29370514,0.40625,0.78081596,-1,0
174,39.130825,0.6805448,0.4375,0.87448204,-1,0
175,39.383427,0.6972059,0.3125,0.8449446,-1,0
176,58.658943,1.0415998,0.5,0.84355414,-1,0
177,19.488838,0.66833353,0.375,0.79259145,25,25
178,0.29424632,0.31824538,0.3125,0.80286145,25,50
179,58.352077,1.0557652,0.53125,0.76824206,-1,50
180,0.10437091,0.25401402,0.40625,0.8293312,-1,50
181,19.41603,0.6930492,0.5,0.8389688,-1,50
182,39.04816,0.6833812,0.375,0.761296,-1,50
183,48.788338,0.879732,0.4375,0.78264076,-1,50
184,0.22922394,0.32575995,0.25,0.82390714,-1,50
185,20.400322,0.6906029,0.4375,0.82476485,-1,50
186,48.8324,0.87422496,0.34375,0.814741,-1,50
187,9.54733,0.47649974,0.375,0.794116,-1,50
188,19.531713,0.70897007,0.375,0.76088583,-1,50
189,77.847984,1.0673686,0.375,0.83492756,-1,50
190,58.24442,1.066988,0.5,0.7769029,-1,50
191,29.005169,0.85472417,0.40625,0.8295881,-1,50
192,19.673475,0.66802645,0.4375,0.82660943,-1,50
193,48.93783,0.88103366,0.375,0.81526595,-1,50
194,0.20817047,0.32929036,0.46875,0.8631349,-1,50
195,0.22150393,0.31009483,0.375,0.7841705,-1,50
196,9.939463,0.49475643,0.3125,0.8072633,0,0
197,0.15548635,0.33435106,0.53125,0.8147993,0,0
198,10.755502,0.53396237,0.28125,0.82136416,-1,0
199,9.895564,0.5062538,0.34375,0.7468654,-1,0
200,19.626003,0.7074677,0.3125,0.824753,-1,0
201,19.18053,0.6637846,0.53125,0.75316393,-1,0
202,9.974472,0.5145675,0.46875,0.8596787,-1,0
203,58.32964,1.0589418,0.59375,0.81276387,25,25
204,0.24580935,0.33496487,0.1875,0.7411089,0,25
205,9.751265,0.48982093,0.375,0.81982255,0,25
206,68.87347,1.2543921,0.375,0.8158256,-1,25
207,0.18050955,0.30005378,0.5,0.86010385,-1,25
208,0.25816637,0.32485735,0.40625,0.7324281,-1,25
209,19.637276,0.70391583,0.40625,0.7634233,0,25
210,0.13424462,0.31615826,0.40625,0.78605795,0,25
211,9.556418,0.47308174,0.5,0.7731562,-1,25
212,10.615609,0.49348468,0.4375,0.8143268,-1,25
213,9.858564,0.4603375,0.53125,0.87371826,-1,25
214,9.625393,0.48235643,0.53125,0.81263137,-1,25
215,0.12641321,0.27535614,0.53125,0.7775912,-1,25
216,19.651417,0.65996873,0.40625,0.8068346,-1,25
217,0.2446073,0.32024378,0.5625,0.7799171,-1,25
218,0.17253113,0.29889202,0.4375,0.78731346,0,25
219,9.594882,0.5161838,0.28125,0.81482697,-1,25
220,0.1748571,0.3042241,0.5,0.7894037,-1,25
221,38.937256,0.6707056,0.5,0.8180906,-1,25
222,68.34141,1.2546072,0.40625,0.8266617,-1,25
223,9.853014,0.5119562,0.53125,0.8044858,-1,25
224,116.26752,1.4296587,0.5,0.8317765,0,0
225,0.19133599,0.30122635,0.375,0.8016149,25,25
226,77.985214,1.0689929,0.40625,0.81904215,0,25
227,38.97877,0.6786891,0.46875,0.8450433,-1,25
228,58.134193,1.0692713,0.4375,0.7272285,-1,25
229,0.25683656,0.34626245,0.25,0.7309048,-1,25
230,10.040392,0.5055857,0.21875,0.8083675,-1,25
231,96.798546,1.440909,0.46875,0.8259366,-1,25
