step,loss,mean_absolute_error,acc,mean_q,reward,score
0,nan,nan,nan,nan,0,0
1,nan,nan,nan,nan,25,25
2,nan,nan,nan,nan,0,25
3,nan,nan,nan,nan,0,25
4,nan,nan,nan,nan,-1,25
5,nan,nan,nan,nan,-1,25
6,nan,nan,nan,nan,-1,25
7,nan,nan,nan,nan,-1,25
8,nan,nan,nan,nan,-1,25
9,nan,nan,nan,nan,25,50
10,nan,nan,nan,nan,0,50
11,9.566578,0.45895326,0.46875,0.50116736,0,50
12,9.533538,0.44791448,0.46875,0.50002897,0,50
13,47.054066,1.2083106,0.46875,0.54047096,-1,50
14,56.55301,1.4038354,0.5,0.5524845,-1,50
15,28.372862,0.85736096,0.40625,0.5673944,-1,50
16,38.039494,1.0453908,0.40625,0.57967246,25,75
17,28.393646,0.8836872,0.28125,0.5350468,-1,75
18,85.819916,1.6095636,0.3125,0.5294618,-1,75
19,18.955467,0.6760442,0.3125,0.5541382,-1,75
20,28.375679,0.8803062,0.46875,0.56151986,-1,75
21,37.620094,1.0289394,0.5,0.572168,-1,75
22,56.43682,1.3527069,0.625,0.63561815,-1,75
23,28.20118,0.8217164,0.53125,0.59831935,-1,75
24,38.070713,1.058559,0.40625,0.60711604,-1,75
25,37.837257,1.0426741,0.4375,0.50461185,-1,75
26,47.15822,1.1892831,0.5625,0.5955879,-1,75
27,28.277231,0.8535552,0.46875,0.507427,-1,75
28,37.75471,1.046536,0.4375,0.59158087,0,0
29,19.006046,0.6251891,0.625,0.5464974,-1,0
30,18.934887,0.6484599,0.53125,0.5181155,0,0
31,28.655224,0.82818216,0.53125,0.58941114,0,0
32,28.683033,0.8738269,0.46875,0.5608466,0,0
33,47.063606,1.2288477,0.375,0.58994937,0,0
34,75.367035,1.7760022,0.59375,0.6072567,0,0
35,28.25549,0.8640626,0.4375,0.53698504,-1,0
36,9.899103,0.5215751,0.5,0.5203539,-1,0
37,57.790905,1.0699284,0.4375,0.50162303,-1,0
38,28.365644,0.8434519,0.46875,0.50496936,-1,0
39,28.14588,0.8323735,0.46875,0.573779,-1,0
40,67.179504,1.2231917,0.59375,0.5825335,0,0
41,28.32148,0.8556737,0.5,0.48909777,-1,0
42,9.637245,0.50336605,0.21875,0.5030755,-1,0
43,28.840185,0.84132254,0.5,0.5411731,-1,0
44,37.947117,1.0409195,0.46875,0.6324844,-1,0
45,66.19282,1.596058,0.5625,0.5763668,50,50
46,9.907573,0.48892844,0.4375,0.5069193,0,50
47,47.134125,1.1681846,0.53125,0.6473769,0,50
48,28.302559,0.8773059,0.4375,0.5784526,-1,50
49,37.680676,1.0381837,0.5625,0.5590549,-1,50
50,29.138119,0.8603839,0.5,0.51423454,-1,50
51,18.917816,0.6778228,0.53125,0.5890478,-1,50
52,28.303337,0.83504176,0.53125,0.6009474,-1,50
53,56.367092,1.3987372,0.625,0.6218515,-1,50
54,57.224327,1.0201478,0.5625,0.5487464,-1,50
