step,loss,mean_absolute_error,acc,mean_q,reward,score
114,38.107418,0.7212429,0.15625,0.79428035,-1,0
115,9.706502,0.51818085,0.25,0.83177745,-1,0
116,18.906147,0.7248086,0.25,0.79653907,-1,0
117,56.96176,1.0816398,0.3125,0.83776605,-1,0
118,38.240803,0.7166516,0.21875,0.8235184,-1,0
119,0.4622568,0.3570431,0.09375,0.82780963,25,25
120,0.45875502,0.34685203,0.125,0.77524984,25,50
121,66.40891,1.2643956,0.25,0.8209493,-1,50
122,28.15444,0.8942074,0.1875,0.84561837,-1,50
123,30.160282,0.9128731,0.15625,0.8329829,-1,50
124,19.655233,0.7241931,0.1875,0.8312981,-1,50
125,0.40726948,0.36737955,0.125,0.81286556,-1,50
126,47.52595,0.932734,0.125,0.80258465,-1,50
127,19.497305,0.71500695,0.15625,0.80796987,-1,50
128,9.977001,0.54414856,0.15625,0.7918756,25,75
129,19.277153,0.71891826,0.09375,0.84499824,-1,75
130,66.55852,1.2835559,0.15625,0.85781103,-1,75
131,10.093626,0.53572226,0.125,0.84741986,-1,75
132,0.36913902,0.3476646,0.15625,0.82144225,-1,75
133,19.667374,0.7027595,0.15625,0.86102057,-1,75
134,19.197376,0.71117413,0.21875,0.87336844,-1,75
135,19.230526,0.73917806,0.15625,0.8392907,-1,75
136,9.964457,0.531927,0.1875,0.8354258,-1,75
137,47.60415,0.8972311,0.15625,0.8792612,-1,75
138,57.087578,1.0917563,0.125,0.84660256,-1,75
139,28.333141,0.9052622,0.15625,0.826941,-1,75
140,57.73723,1.0843157,0.1875,0.8688126,0,0
141,0.47952098,0.37003222,0.03125,0.8332099,-1,0
142,76.44004,1.452653,0.21875,0.8857236,-1,0
143,57.24008,1.066751,0.1875,0.91185296,-1,0
144,57.56759,1.1033459,0.1875,0.8529858,-1,0
145,49.080193,1.292393,0.21875,0.9118225,-1,0
146,0.41753554,0.34552452,0.125,0.85935664,-1,0
147,48.03997,0.91497326,0.1875,0.8971705,-1,0
148,57.618782,1.0758455,0.125,0.90360284,0,0
149,0.44417414,0.36338723,0.09375,0.8839554,-1,0
150,10.091615,0.5437695,0.21875,0.8715016,-1,0
151,67.38238,1.2876108,0.15625,0.85441256,-1,0
152,29.405151,0.89336526,0.21875,0.9118359,-1,0
153,19.75495,0.7124688,0.1875,0.89041185,-1,0
154,0.38438836,0.3476473,0.21875,0.90039015,-1,0
155,19.325748,0.7277106,0.09375,0.8652353,-1,0
156,48.088257,0.9268889,0.15625,0.91568077,0,0
157,20.61504,0.7430168,0.15625,0.9034965,-1,0
158,21.40699,0.7364882,0.15625,0.90427566,-1,0
159,29.061129,0.9157021,0.09375,0.86698824,-1,0
160,29.012846,0.89018583,0.15625,0.87508684,-1,0
161,20.338589,0.7314789,0.125,0.93374145,-1,0
162,10.90546,0.5460291,0.125,0.8474175,-1,0
163,29.055937,0.88543344,0.15625,0.8588624,-1,0
164,19.307144,0.74078065,0.15625,0.8849987,-1,0
165,38.28122,1.0541577,0.28125,0.9127338,-1,0
166,57.878937,1.0873812,0.25,0.90408957,-1,0
167,0.435015,0.3324811,0.0625,0.88219476,-1,0
168,10.123747,0.53248596,0.15625,0.87476087,0,0
169,9.619362,0.531827,0.15625,0.87153524,0,0
170,10.045685,0.5374902,0.25,0.85089874,-1,0
171,19.097454,0.7025702,0.15625,0.8830787,-1,0
172,9.705961,0.53470504,0.09375,0.8708949,-1,0
173,10.129373,0.5153595,0.21875,0.85289454,-1,0
174,10.125612,0.5565226,0.09375,0.82920134,-1,0
175,20.643446,0.7363391,0.125,0.8533735,-1,0
176,29.481808,0.9289667,0.125,0.85755455,0,0
177,0.40293872,0.3294347,0.09375,0.84913033,-1,0
178,39.57551,1.0849211,0.125,0.88153183,-1,0
179,39.311,1.1021005,0.1875,0.8117006,-1,0
180,10.109173,0.5349045,0.09375,0.8604404,-1,0
181,0.36020786,0.3619594,0.09375,0.7523115,-1,0
182,0.3349918,0.34865123,0.125,0.7969873,-1,0
183,48.31184,0.92009246,0.125,0.8472502,-1,0
184,0.35084164,0.33556286,0.1875,0.79652727,0,0
185,0.32140502,0.33244133,0.15625,0.77093184,0,0
186,10.098228,0.528877,0.15625,0.83510154,0,0
187,9.781307,0.49813542,0.1875,0.8560585,0,0
188,10.791652,0.5475234,0.28125,0.73901266,0,0
189,48.246754,0.92724377,0.1875,0.7854395,0,0
190,19.765823,0.698305,0.3125,0.81669545,0,0
191,0.37526354,0.3384515,0.25,0.7927173,0,0
192,48.375412,0.8984449,0.125,0.69887316,0,0
193,38.66377,0.7033463,0.1875,0.7701539,-1,0
194,19.132599,0.6983096,0.25,0.7578095,-1,0
195,19.413473,0.6932298,0.25,0.72203946,-1,0
196,19.20658,0.7323841,0.1875,0.7385489,0,0
197,18.95124,0.69338083,0.3125,0.69163364,-1,0
198,9.672011,0.5500909,0.1875,0.6906481,-1,0
199,29.825201,0.9120333,0.25,0.6684844,-1,0
200,47.98033,0.91344196,0.28125,0.75111675,-1,0
201,0.37032473,0.33961803,0.21875,0.7089829,-1,0
202,10.032478,0.5364761,0.1875,0.7080038,-1,0
203,38.243973,0.73297435,0.3125,0.7694432,-1,0
204,57.414043,1.1552122,0.25,0.6595979,25,25
205,29.576626,0.9307548,0.21875,0.668724,0,25
206,39.754707,1.1351779,0.3125,0.6869799,0,25
207,0.4111365,0.3644048,0.28125,0.67307675,0,25
208,10.140601,0.55749094,0.25,0.656808,0,25
209,10.498304,0.5746166,0.34375,0.6723267,0,25
210,10.147617,0.53627765,0.375,0.70858157,0,25
211,19.465929,0.69284976,0.40625,0.6976746,0,25
212,9.787388,0.54951704,0.40625,0.6681476,0,25
213,47.448387,0.91660756,0.4375,0.72054034,0,25
214,19.639992,0.7751255,0.4375,0.70318353,0,25
215,10.129937,0.5611532,0.46875,0.67876285,0,25
216,38.269527,0.7325701,0.5,0.69639504,0,25
217,37.547455,1.0995773,0.4375,0.76086485,-1,25
218,9.424771,0.55594563,0.46875,0.68284106,-1,25
219,0.40267134,0.36909884,0.375,0.74458456,-1,25
220,18.415401,0.7269043,0.4375,0.67490447,-1,25
221,20.239222,0.76949704,0.53125,0.7110392,-1,25
222,38.237114,0.74122787,0.5625,0.7126712,-1,25
223,10.105229,0.5810745,0.5625,0.6988747,-1,25
224,20.107677,0.7404928,0.5625,0.684516,0,0
225,9.467229,0.5575989,0.4375,0.69582117,25,25
226,10.051085,0.55333084,0.4375,0.6916176,-1,25
227,20.216408,0.75421685,0.53125,0.64811,-1,25
228,0.25388825,0.34253782,0.5625,0.6090642,-1,25
